DatoMaerke,NOx ppb
2005-01-01,10.268396340425532
2005-01-02,5.092583659574468
2005-01-03,8.584316127659575
2005-01-04,8.705653543478261
2005-01-05,12.964223595744679
2005-01-06,11.356304978723406
2005-01-07,9.028039361702128
2005-01-08,3.5438504468085106
2005-01-09,4.60679585106383
2005-01-10,9.146613659574468
2005-01-11,16.562541195652173
2005-01-12,12.797177489361703
2005-01-13,13.031409531914893
2005-01-14,17.364986425531914
2005-01-15,29.009103574468085
2005-01-16,10.318748829787234
2005-01-17,21.29992914893617
2005-01-18,19.28800891304348
2005-01-19,19.617253744680852
2005-01-20,10.25363668181818
2005-01-21,9.324695638297872
2005-01-22,10.718101021276595
2005-01-23,8.569864085106383
2005-01-24,8.844824617021276
2005-01-25,8.972496826086957
2005-01-26,30.503877510638297
2005-01-27,27.855318489361704
2005-01-28,22.698377489361704
2005-01-29,26.68646204255319
2005-01-30,14.066861170212766
2005-01-31,6.738552021276596
2005-02-01,11.673767404761904
2005-02-02,30.724955531914894
2005-02-03,44.88607765957447
2005-02-04,23.59639191489362
2005-02-05,20.815853617021276
2005-02-06,10.965953212765958
2005-02-07,16.698281574468083
2005-02-08,20.353594130434782
2005-02-09,29.998561063829786
2005-02-10,20.52688229787234
2005-02-11,17.970914063829788
2005-02-12,15.13548940425532
2005-02-13,7.83474129787234
2005-02-14,10.347722957446809
2005-02-15,10.0536685
2005-02-16,12.643804765957446
2005-02-17,15.946056829787233
2005-02-18,18.508301489361703
2005-02-19,14.975785744680852
2005-02-20,14.94832847826087
2005-02-21,12.816190617021276
2005-02-22,10.250576893617021
2005-02-23,9.595081936170212
2005-02-24,7.424040866666667
2005-02-25,12.008267531914893
2005-02-26,7.464263042553191
2005-02-27,4.507994673913044
2005-02-28,20.387717765957447
2005-03-01,12.505388042553191
2005-03-02,9.929627829787233
2005-03-03,16.56289689361702
2005-03-04,33.59924008510638
2005-03-05,6.198645638297872
2005-03-06,7.961848239130435
2005-03-07,15.080696170212766
2005-03-08,15.27887765957447
2005-03-09,15.544776829787233
2005-03-10,20.253611276595745
2005-03-11,11.992363489361702
2005-03-12,10.646511319148937
2005-03-13,11.625665956521738
2005-03-14,13.85788685106383
2005-03-15,17.935764723404255
2005-03-16,15.93849074468085
2005-03-17,11.285162340425533
2005-03-18,14.23215429787234
2005-03-19,10.219525212765957
2005-03-20,16.788762130434783
2005-03-21,20.628038936170213
2005-03-22,21.363655531914894
2005-03-23,30.664180425531917
2005-03-24,17.506253808510635
2005-03-25,20.227892085106383
2005-03-26,9.619467829787233
2005-03-27,6.134639804347826
2005-03-28,9.82239655319149
2005-03-29,7.369652744680851
2005-03-30,6.35750625
2005-03-31,15.23460270212766
2005-04-01,35.99566191489362
2005-04-02,24.10517914893617
2005-04-03,19.703219999999998
2005-04-04,42.14426319148936
2005-04-05,9.886542630434782
2005-04-06,17.785573340425533
2005-04-07,12.568753489361702
2005-04-08,12.34074910638298
2005-04-09,6.000528510638298
2005-04-10,7.915800638297871
2005-04-11,11.176057085106383
2005-04-12,13.507923
2005-04-13,26.993015212765958
2005-04-14,28.356847170212767
2005-04-15,24.43085074468085
2005-04-16,10.550236212765958
2005-04-17,7.505533340425532
2005-04-18,10.577774872340425
2005-04-19,10.051788173913042
2005-04-20,10.551731186046512
2005-04-21,11.891592
2005-04-22,9.252420042553192
2005-04-23,8.097827574468084
2005-04-24,17.26756234042553
2005-04-25,8.601430127659574
2005-04-26,8.610104869565218
2005-04-27,8.56653285106383
2005-04-28,23.292039425531915
2005-04-29,21.33938744680851
2005-04-30,23.520852957446806
2005-05-01,21.63580623404255
2005-05-02,18.314061489361702
2005-05-03,15.019768717391305
2005-05-04,20.923276
2005-05-05,4.803570319148936
2005-05-06,7.761660217391304
2005-05-07,6.826416804347827
2005-05-08,7.4875293404255325
2005-05-09,10.103462191489362
2005-05-10,14.333095425531916
2005-05-11,19.36052870212766
2005-05-12,16.562713468085107
2005-05-13,20.775477957446807
2005-05-14,17.68452384782609
2005-05-15,18.58819063829787
2005-05-16,6.322167127659575
2005-05-17,11.106586638297873
2005-05-18,10.075257617021276
2005-05-19,12.595330297872339
2005-05-20,12.60724914893617
2005-05-21,16.671187282608695
2005-05-22,19.058177021276595
2005-05-23,28.034716574468085
2005-05-24,9.483556680851065
2005-05-25,12.094076085106382
2005-05-26,16.621057295454545
2005-05-27,12.257673595744679
2005-05-28,16.42680743478261
2005-05-29,5.047867957446809
2005-05-30,8.893036574468084
2005-05-31,9.545982787234044
2005-06-01,8.328360382978722
2005-06-02,14.807034085106384
2005-06-03,17.52169955319149
2005-06-04,5.297125347826087
2005-06-05,6.459634787234042
2005-06-06,6.587907914893616
2005-06-07,5.938148382978724
2005-06-08,8.685607212765957
2005-06-09,9.296164936170213
2005-06-10,6.812681106382978
2005-06-11,5.567145913043478
2005-06-12,6.704145425531915
2005-06-13,12.611205319148935
2005-06-14,11.130851170212765
2005-06-15,15.096428382978724
2005-06-16,16.640467127659573
2005-06-17,11.442761872340425
2005-06-18,3.631073347826087
2005-06-19,6.1684272978723405
2005-06-20,20.002262468085107
2005-06-21,16.029728319148937
2005-06-22,5.50372929787234
2005-06-23,9.19345044680851
2005-06-24,22.32106959090909
2005-06-25,9.840903913043478
2005-06-26,7.79834785106383
2005-06-27,5.995571999999999
2005-06-28,4.136336468085107
2005-06-29,7.268304893617021
2005-06-30,8.087929191489362
2005-07-01,9.698675787234043
2005-07-02,10.980332413043477
2005-07-03,10.05400140425532
2005-07-04,6.788719255319148
2005-07-05,7.572891680851064
