Date,NO2_HCAB,NO2_JAGT,NO2_HCØ,NO2_HVID
2018-04-22,18.60418393617021,14.503058326086956,5.592942,
2018-04-23,13.625323468085108,10.51599629787234,4.946650042553191,
2018-04-24,13.232637217391304,11.896634826086956,3.859947217391304,
2018-04-25,19.952656255319148,16.463484829787234,4.221845446808511,
2018-04-26,19.634951574468083,12.144316152173914,4.740492957446809,
2018-04-27,13.50657425531915,12.004319723404256,3.700669955555556,
2018-04-28,23.35164751111111,19.306604361702128,8.482641595744681,
2018-04-29,19.622722340425533,12.822266086956525,4.90688129787234,
2018-04-30,23.850012851063827,16.203610516129032,5.896289872340426,
2018-05-01,14.79865685106383,15.421309063829788,6.190940106382978,
2018-05-02,18.176996956521737,17.24277406521739,5.766701782608696,
2018-05-03,21.06030425531915,14.142052659574468,6.468190936170213,
2018-05-04,29.10270329787234,14.737175234042551,8.095745826086956,
2018-05-05,25.259179782608697,22.423211,11.7306515106383,
2018-05-06,27.22224829787234,24.509710382978724,12.110536893617022,
2018-05-07,31.21039468085106,31.352714042553192,13.960578106382975,
2018-05-08,28.46533984782609,26.29908742222222,10.076985860465117,
2018-05-09,34.67423117021277,21.876247170212764,6.127613702127659,
2018-05-10,19.87060614893617,14.794862936170214,6.6196741702127655,
2018-05-11,19.165704170212766,9.90333980851064,4.557369425531915,
2018-05-12,23.683919586956524,18.120803021276597,8.061989319148937,
2018-05-13,23.07545025531915,17.18835119148936,10.708528782608695,
2018-05-14,36.95818421276596,26.351338765957443,10.492263888888887,
2018-05-15,31.870571456521738,26.170601,8.157539,
2018-05-16,29.247695617021275,23.24202485106383,7.199754297872341,
2018-05-17,20.22202972340425,10.27942029787234,5.005152212765958,
2018-05-18,22.537457489361703,21.01405029787234,9.386675545454546,
2018-05-19,13.262922891304347,13.60050178723404,,
2018-05-20,18.787344680851064,14.392732510638298,,
2018-05-21,14.34650774468085,11.607349638297872,,
2018-05-22,30.17532302173913,24.574772,,
2018-05-23,34.74548531914893,21.339196531914894,8.605472055555555,
2018-05-24,33.92808329787234,26.247719489361703,10.414831069767445,
2018-05-25,33.44378246808511,20.058872978723404,5.124913822222222,
2018-05-26,26.042922177777776,17.27731065909091,6.099154586956521,
2018-05-27,19.000311340425533,12.649374875,8.191704957446808,
2018-05-28,30.74004321276596,31.36073,13.080649659574467,
2018-05-29,34.48483226086957,27.680900088888887,14.701231955555556,
2018-05-30,28.210009021276598,25.28908110638298,8.42505940425532,
2018-05-31,19.41265369565217,16.144073191489362,8.474411638297873,
2018-06-01,39.599221043478266,23.75268389361702,8.845872468085107,
2018-06-02,28.493728217391308,23.822964042553192,12.260455347826086,
2018-06-03,20.39534391489362,10.215628630434782,7.428848361702127,
2018-06-04,15.150810361702128,6.643058872340426,3.625526617021277,
2018-06-05,19.09057570212766,13.619002063829788,3.797114361702128,
2018-06-06,12.736376177777778,13.813090282608696,4.8625262000000005,
2018-06-07,18.661339914893617,19.22753161702128,7.000854765957446,
2018-06-08,30.179415510638297,27.111352826086957,11.42322310638298,
2018-06-09,29.27923152173913,21.546322173913044,9.03118397826087,
2018-06-10,19.157598234042556,14.075947085106383,7.318976297872341,
2018-06-11,11.259983739130435,6.460171680851063,3.6029958085106384,
2018-06-12,14.964056350000002,6.744414422222222,3.432735106521739,
2018-06-13,16.64803995744681,6.959223489361702,4.08615540425532,
2018-06-14,15.108909,12.838663106382976,3.614659608695652,
2018-06-15,20.00036141304348,11.248867957446809,4.797792977777778,
2018-06-16,21.69789510638298,17.961894574468086,7.280168936170212,
2018-06-17,12.706870063829788,9.974800489361703,4.353144765957447,
2018-06-18,15.64077885106383,13.934209872340428,4.002871212765958,
2018-06-19,12.46040643478261,6.575356636363637,3.685680760869565,
2018-06-20,15.14429374468085,12.237272723404256,4.0362785957446805,
2018-06-21,12.051162170212766,4.895872404255319,3.249142042553192,
2018-06-22,15.983001636363635,8.445516,4.902071978260869,
2018-06-23,11.132034891304349,3.678947212765957,2.112741368085106,
2018-06-24,17.314795021276595,9.370780170212766,5.691407659574468,
2018-06-25,26.20089657446809,15.042546382978724,8.074791723404255,
2018-06-26,22.03334771111111,17.984513512820513,7.327917956521739,
2018-06-27,20.59953989361702,20.16592142553192,6.677724425531915,
2018-06-28,31.907854829787237,14.564953446808511,6.954216744680851,
2018-06-29,15.797083382978723,13.73495159574468,3.9908140652173913,
2018-06-30,14.874241391304349,9.346365,3.3447785319148933,
2018-07-01,9.29806214893617,8.534946638297873,2.4536155319148936,
2018-07-02,17.144464319148934,8.759187191489362,3.380534051282051,
2018-07-03,23.91491797826087,7.056340454545454,4.148169755555556,
2018-07-04,17.13230721276596,13.59212534042553,6.504431,
2018-07-05,12.15681297222222,5.820683595238095,3.4106950638297877,
2018-07-06,12.40830934042553,5.406421787234042,3.110852478260869,
2018-07-07,10.489643891304349,3.816076085106383,1.9204611063829788,
2018-07-08,14.21551289361702,9.588698319148936,4.600435765957447,
2018-07-09,11.794019042553192,5.427240382978724,2.8544588510638302,
2018-07-10,21.181681222222224,19.89930164444445,8.55751471111111,
2018-07-11,20.769943446808508,15.476126186046512,5.966806659574468,
2018-07-12,22.411401170212766,15.72850470212766,5.570053148936171,
2018-07-13,23.19352852173913,14.95059424137931,4.44656655319149,
2018-07-14,9.6880595106383,,1.7111782382978724,
2018-07-15,12.513352531914894,,2.303378222222222,
2018-07-16,23.85580257446809,18.78426276,4.580537361702127,
2018-07-17,27.426328045454547,20.77800232608696,9.912747511111112,
2018-07-18,19.40926504255319,8.62848,5.162756744680851,
2018-07-19,16.6395174893617,5.666942191489361,2.477239319148936,
2018-07-20,15.514656191489362,4.6209075,2.590622085106383,
2018-07-21,18.23603921276596,8.745022489361702,4.95677155319149,
2018-07-22,27.398232340425533,19.53365904255319,11.529248826086958,
2018-07-23,16.274462489361703,7.598462234042553,4.276081234042553,
2018-07-24,26.929199543478266,22.407588680851067,12.01177659574468,
2018-07-25,24.390373063829788,17.746476872340427,6.925921829787234,
2018-07-26,12.025891446808512,14.525751936170211,3.947607340425532,
2018-07-27,25.97654829787234,13.739598282608696,5.545111617021277,
2018-07-28,15.642198872340426,9.532454191489364,5.053447212765958,
2018-07-29,15.468465723404254,10.972996893617022,4.518224282608696,
2018-07-30,19.60805719148936,19.440904638297877,7.645106723404256,
2018-07-31,24.41301663636364,21.331187044444444,6.416943434782609,
2018-08-01,22.74392514893617,13.53782729787234,6.870977446808511,
2018-08-02,24.794747978723404,18.370583872340426,6.980676063829787,
2018-08-03,33.26315808510638,18.194502282608696,8.096600170212765,
2018-08-04,14.534493255319148,6.259332744680852,4.302053,
2018-08-05,7.025944361702128,1.8903197978723405,1.658711,
2018-08-06,18.043438468085107,10.30872644893617,5.991029127659575,
2018-08-07,28.736525333333333,23.879823866666666,8.55894002173913,
2018-08-08,24.386549,18.33249280851064,7.934651111111111,
2018-08-09,19.292053765957448,14.476773911111112,5.157521787234042,
2018-08-10,14.792350680851063,8.333234818181818,3.501151042553192,
2018-08-11,11.469249723404255,8.978645808510638,4.00327385106383,
2018-08-12,13.138466276595745,3.56446075,4.455581787234042,
2018-08-13,23.44114161702128,24.509245923076925,6.725942382978723,
2018-08-14,21.304976279069766,13.338021222222222,4.676616326086957,
2018-08-15,19.27635093617021,10.025172340425533,4.353951173913043,
2018-08-16,19.16364932608696,18.768360382978724,7.902003195652173,
2018-08-17,27.37224804347826,16.031571510638297,8.844682260869565,
2018-08-18,16.36908689361702,8.897117595744682,4.129941893617021,
2018-08-19,13.268324085106382,8.806850382978723,3.4177852127659576,
2018-08-20,13.507996340425532,5.5782755106382975,3.767838085106383,
2018-08-21,19.646784355555557,11.801980599999998,4.774082195652174,
2018-08-22,15.55447980851064,17.469545425531916,6.734778893617021,
2018-08-23,23.492855468085107,22.5774014893617,8.226870276595744,
2018-08-24,18.059483173913044,10.77401744680851,5.332025739130435,
2018-08-25,14.362685361702129,10.891466617021276,4.597292288888889,
2018-08-26,12.751024212765955,7.460780085106382,3.474367787234043,
2018-08-27,17.267106574468084,16.56979419148936,7.437708276595745,
2018-08-28,22.44662482978724,13.041092227272726,7.071339090909091,
2018-08-29,24.819514318181817,25.66450938636364,12.44071391111111,
2018-08-30,25.942125680851067,27.219913276595744,10.856954382978724,
2018-08-31,22.85377497826087,10.582890127659574,5.175135957446809,
2018-09-01,16.699693531914892,3.98547575,4.100062872340426,
2018-09-02,20.190721829787236,19.433633783783783,11.608972391304349,
2018-09-03,24.270143148936167,15.026047555555555,4.407200106382978,
2018-09-04,25.103523391304343,24.658341909090908,7.364259533333334,
2018-09-05,34.880852936170214,31.094869574468085,12.163496808510638,
2018-09-06,29.62897719148936,25.439049851063828,8.346932787234042,
2018-09-07,23.62715644444444,17.95578136170213,6.726462744680851,
2018-09-08,13.850313042553193,10.970457574468083,4.40164855319149,
2018-09-09,13.715501723404255,13.87794747826087,5.599949391304348,
2018-09-10,20.06120780851064,14.747706510638295,7.360627702127659,
2018-09-11,15.887513347826086,14.115110173913044,5.279114175,
2018-09-12,17.083203723404257,10.015463212765956,5.951256531914893,
2018-09-13,21.282235021276595,13.085865382978724,6.656098565217392,
2018-09-14,20.004818638297877,14.22142365957447,5.672576739130435,
2018-09-15,14.798341574468086,8.241262340425532,4.9101105531914895,
2018-09-16,15.20759574468085,13.028639680851064,4.480540574468085,
2018-09-17,27.100775680851065,20.41328440425532,9.398482510638296,
2018-09-18,28.317238681818186,27.214228444444448,14.731674695652172,
2018-09-19,20.863177,17.586914361702128,7.140143319148936,
2018-09-20,18.96673934042553,16.00548710638298,7.152949723404254,
2018-09-21,15.22973819148936,12.764412872340426,6.910023666666668,
2018-09-22,9.543838760869566,4.82506040425532,2.8909219347826083,
2018-09-23,10.509450673913044,4.19603770212766,3.1182249574468086,
2018-09-24,21.902029595744683,8.221275085106383,6.065324425531915,
2018-09-25,20.944313891304347,10.9856522,6.684145869565217,
2018-09-26,11.998963808510638,7.237089957446809,5.210244574468085,
2018-09-27,12.363860570212765,6.466682504255319,4.537565914893618,
2018-09-28,16.328407695652174,4.624743334042553,3.735421212765957,
2018-09-29,15.992049510638298,8.768302510638298,4.400132170212766,
2018-09-30,12.257259255319148,8.305199574468086,4.39183229787234,
2018-10-01,20.16461561702128,14.196654340425532,7.486209242424242,
2018-10-02,14.81025516,11.611577955555555,6.011994175,
2018-10-03,15.465965206382975,4.551762917021277,3.717661131578947,
2018-10-04,22.801866212765955,19.196479638297877,9.565569382978724,
2018-10-05,22.12831795555556,17.862270021276597,9.300536127659576,
2018-10-06,23.253410829787235,16.058033297872342,7.044512404255319,
2018-10-07,12.102475340425531,9.846445936170213,5.113023239130435,
2018-10-08,16.88476525531915,17.074092,5.816999425531916,
2018-10-09,21.03313351111111,17.552499772727273,7.6338983111111105,
2018-10-10,34.001941276595744,30.97225242553192,15.244633,
2018-10-11,30.02315521276596,22.765836787234043,9.775846638297873,
2018-10-12,30.456936638297872,30.289703276595745,17.77976219148936,
2018-10-13,27.279960000000003,24.06064043478261,14.588696978723403,
2018-10-14,18.34076404255319,15.477372531914892,9.44642308695652,
2018-10-15,25.78744534042553,25.075138,14.106533489361702,
2018-10-16,36.797234893617016,41.03150052631579,23.825895765957448,
2018-10-17,37.14837555555555,37.655039333333335,25.514426136363635,
2018-10-18,26.87292085106383,15.119080425531914,18.69477,
2018-10-19,26.690254804347827,18.34141393478261,9.53612909375,
2018-10-20,20.220168446808508,11.507764574468084,6.332870711111111,
2018-10-21,17.234961276595744,13.049339638297871,5.748577659574468,
2018-10-22,14.59485840425532,6.487760808510639,3.979419404255319,
2018-10-23,8.037155847826087,3.7255006666666666,2.332351831914893,
2018-10-24,23.649120255319147,12.32623714893617,5.494848726666667,
2018-10-25,10.574010468085106,3.089164080851064,2.162549940425532,
2018-10-26,23.93745897826087,19.862818045652176,7.7292440148936175,
2018-10-27,7.839571468085106,7.355871531914893,2.359412847826087,
2018-10-28,11.61815485106383,8.573008127659573,1.984824393617021,
2018-10-29,14.58149868888889,9.47265765,2.576279876744186,
2018-10-30,16.526181680851064,15.355871170212769,7.539593234042553,
2018-10-31,17.191636680851065,19.048746468085103,7.491686042553192,
2018-11-01,25.11895772340425,22.51849789361702,9.254207914893616,
2018-11-02,19.654844326086955,19.79866197826087,8.78089870212766,
2018-11-03,22.10392144680851,20.898992652173916,6.716647282608696,
2018-11-04,19.60668744680851,18.340922765957448,6.137235595744681,
2018-11-05,20.48797291489361,20.251180127659573,8.197355723404256,
2018-11-06,23.891441543478265,26.302759304347827,10.583450142857142,
2018-11-07,28.272732127659577,28.217124042553188,15.66385,
2018-11-08,27.07242914893617,29.037128936170213,17.97673404255319,
2018-11-09,24.473088666666666,25.22162829787234,11.390325829787235,
2018-11-10,13.558266255319149,12.881586934782607,7.672513808510639,
2018-11-11,12.928388680851064,13.261528319148937,9.09462254347826,
2018-11-12,22.710731489361702,24.054490468085103,11.335321808510638,
2018-11-13,19.98061273333333,18.513025239130435,7.242547195652174,
2018-11-14,21.82696625531915,17.757146170212767,7.931549444444445,
2018-11-15,23.11406960869565,24.65939019148936,12.754039425531914,
2018-11-16,18.51531513333333,18.18907644680851,8.456684404255318,
2018-11-17,16.738611173913046,16.134725042553193,5.5701472,
2018-11-18,13.22380904255319,8.901332382978723,2.587002089361702,
2018-11-19,14.290982446808512,11.774447076595743,2.10814375106383,
2018-11-20,15.857651644444443,12.70444447826087,3.2434207422222223,
2018-11-21,19.32501010638298,15.333782021276596,3.1453035555555555,
2018-11-22,20.841534595744683,21.144341255319148,4.411445663636363,
2018-11-23,26.32785863829788,25.357320106382986,6.8247089130434775,
2018-11-24,20.351838260869567,17.562717978723402,7.0104690000000005,
2018-11-25,18.197802021276598,11.98957980851064,2.8130218936170213,
2018-11-26,25.3641554893617,35.09224531914894,14.725190531914896,
2018-11-27,30.143654,35.038394600000004,7.953860866666667,
2018-11-28,18.20840319148936,21.427232042553197,7.860406733333334,
2018-11-29,10.989566787234043,13.76742704255319,9.33593070212766,
2018-11-30,14.302835127659574,17.744878468085105,12.49980514893617,
2018-12-01,16.74388777777778,20.424736170212764,10.236560829787232,
2018-12-02,11.978368893617022,13.474855276595743,9.121989489361702,
2018-12-03,21.49498621276596,20.5900505106383,7.816743021276596,
2018-12-04,12.010234373333333,4.715031859090909,3.231999531111111,
2018-12-05,26.76248055319149,27.154941382978727,13.020139317391305,
2018-12-06,17.65310474468085,22.55169285106383,11.956469148936172,
2018-12-07,21.353673,18.83478229787234,9.2191725,
2018-12-08,11.773741782608695,8.826473382978723,2.886519361702128,
2018-12-09,13.148555127659574,7.745187130434783,3.82181970212766,
2018-12-10,14.209613446808511,5.1258119,3.619099234042553,
2018-12-11,9.318497066666666,10.958092488888887,4.310015355555556,
2018-12-12,18.45369036170213,19.15630719148936,3.6186802,
2018-12-13,19.66939685106383,18.054277489361706,4.219065553191489,
2018-12-14,21.65541661702128,17.381174978723404,4.4187255,
2018-12-15,17.130906652173913,12.95393740425532,4.802115063829787,
2018-12-16,10.299916425531917,11.396165021276596,4.643309021276596,
2018-12-17,26.11310480851064,25.28578773170732,12.887989042553192,
2018-12-18,18.096666369565217,22.079496782608693,11.208854723404256,
2018-12-19,16.066056022222224,14.798054244444446,10.176585644444444,
2018-12-20,21.612117978723404,20.957917127659574,12.480891914893617,
2018-12-21,19.53314797777778,18.36868958695652,10.353313866666666,
2018-12-22,14.470940382978725,14.76654425531915,7.476693234042553,
2018-12-23,17.547118468085106,14.554653021276597,5.457832936170212,
2018-12-24,14.395939021276597,11.45632134042553,7.945179595744682,
2018-12-25,5.938249234042553,2.763451212765957,2.349174904255319,
2018-12-26,8.962320914893617,4.316200091489362,3.179798659574468,
2018-12-27,8.501471086956522,4.235216,3.78233897826087,
2018-12-28,15.392384826086955,6.618163369565218,5.179158377777778,
2018-12-29,13.043255340425532,9.647489957446808,5.055921173913044,
2018-12-30,14.619398723404256,6.7512537446808505,4.699552808510639,
2018-12-31,12.726212978723405,10.896083787234042,5.513055872340426,
2019-01-01,3.3154227340425533,1.9797203898297877,1.136643555319149,
2019-01-02,9.96625611668889,6.065098626804348,2.933851115888889,
2019-01-03,23.40107417948718,19.4445737,12.448094680851062,
2019-01-04,18.16078706521739,7.243729891304348,6.246148217391304,
2019-01-05,16.689688234042553,15.051492489361705,6.636136422222223,
2019-01-06,25.368952978723403,20.355713829787238,7.820894361702128,
2019-01-07,21.455969021276594,14.21344195744681,9.070297510638298,
2019-01-08,16.496760177777777,11.9836975,6.361505643478261,
2019-01-09,5.9483913704680855,9.742010500212766,3.0941420574468084,
2019-01-10,26.00786640425532,21.60473031914893,12.388133723404255,
2019-01-11,25.859322934782607,9.82419680851064,7.671631617021276,
2019-01-12,17.52212874468085,10.22117329787234,5.68031347826087,
2019-01-13,8.561269382978724,3.958981787234043,2.57810800212766,
2019-01-14,14.609777659574467,4.0132692191489365,2.708036257446808,
2019-01-15,18.03819554347826,8.568897775555556,6.700068430434783,
2019-01-16,17.206231638297872,12.713933842553192,7.36504649787234,
2019-01-17,16.231362382978723,12.060832236170214,6.511586673913043,
2019-01-18,26.614293555555555,17.17935225531915,13.475615739130436,
2019-01-19,18.748656914893616,12.677013170212764,8.398248191489362,
2019-01-20,19.59658489361702,15.13857985106383,12.986378893617022,
2019-01-21,23.035335574468085,19.22498393617021,13.519811148936167,
2019-01-22,22.301360717391304,20.72922460869565,11.442809086956522,
2019-01-23,20.5805180212766,17.908596893617023,9.762287255319148,
2019-01-24,19.67304234042553,17.4330465106383,7.251389361702127,
2019-01-25,21.94253797826087,21.92261274468085,10.600753978260869,
2019-01-26,15.828450170212763,15.892967361702128,10.806213787234045,
2019-01-27,14.79938955319149,15.26044259574468,9.502674872340426,
2019-01-28,19.89589555319149,16.75154725531915,11.136321555555556,
2019-01-29,21.521289260869565,13.748756704545457,11.634816387096771,
2019-01-30,26.223677765957447,22.50109570212766,12.534782042553193,
2019-01-31,19.67180597560976,16.723076659574467,8.719818617021277,
2019-02-01,26.53300332608696,19.577806680851065,8.487789893617022,
2019-02-02,15.918563680851063,13.823072680851064,7.216061319148936,
2019-02-03,14.374450531914896,6.9087855,5.198577133333333,
2019-02-04,26.337908234042555,21.049357127659576,12.420268872340426,
2019-02-05,14.914472869565216,8.542673177777779,6.185967565217391,
2019-02-06,20.438484744680853,18.697512085106386,11.860270446808512,
2019-02-07,20.906419,17.795122829787235,13.834265085106384,
2019-02-08,16.43860208695652,12.79752674468085,7.040739957446808,
2019-02-09,9.322311255319148,7.866511872340426,3.819305361702128,
2019-02-10,12.894304217391303,11.62158147826087,5.911347282608697,
2019-02-11,13.883754872340424,5.223485063829787,3.807625170212766,
2019-02-12,22.16764385106383,9.688633120454544,7.4477685869565216,
2019-02-13,13.18400719148936,6.3968627021276605,6.052059829787234,
2019-02-14,17.37514291304348,10.331857357142855,9.159706976744188,
2019-02-15,24.10843059090909,19.570025547826088,14.920934127659574,
2019-02-16,24.827624347826085,18.480846304347825,14.991516304347826,
2019-02-17,18.815538659574468,14.965841404255318,12.344641276595745,
2019-02-18,24.7018774893617,23.287728279069768,17.161328086956523,
2019-02-19,20.034204043478265,11.685423482608694,10.2855888,
2019-02-20,17.31964925531915,7.853058193617021,6.077246936170213,
2019-02-21,18.085298638297875,9.386086787234042,7.233059142857142,
2019-02-22,19.099840543478265,13.716353921276596,3.980569157446809,
2019-02-23,16.187049957446806,14.067382739130435,6.298662127659575,
2019-02-24,18.07587489361702,10.382289276595746,9.062031195652173,
2019-02-25,19.413623787234044,7.924424212765958,7.66244285106383,
2019-02-26,24.59811578260869,15.52808223255814,13.400430377777775,
2019-02-27,26.868101276595745,19.786948536585367,16.67239744680851,
2019-02-28,27.39883,17.18297126923077,12.052670659574469,
2019-03-01,33.54919288888889,30.208022142857143,16.81227925531915,
2019-03-02,17.633390666666667,15.48216485106383,6.871983702127659,
2019-03-03,11.752436765957446,10.03596963888889,4.561796955555556,
2019-03-04,15.438483808510638,16.988863357142858,5.794347595744681,
2019-03-05,18.571578711111112,18.94777,4.990175387096774,
2019-03-06,18.142232106382977,15.51713485106383,10.60274978125,
2019-03-07,17.00536355319149,14.422123765957448,8.909293956521738,
2019-03-08,11.206867195652174,4.6778452608695655,3.357760543478261,
2019-03-09,7.843629851063829,4.818545276595745,2.7867340851063838,
2019-03-10,9.875511595744682,4.555221808510638,2.808087580851064,
2019-03-11,25.774617787234043,14.749825872340423,8.433092829787235,
2019-03-12,18.54991778260869,12.140075513513514,7.870413,
2019-03-13,13.939528914893618,14.120037510638298,5.276089021276595,
2019-03-14,17.000208361702125,14.233397044680853,6.379117212765958,
2019-03-15,15.46787495744681,9.763520261904764,5.3834613913043485,
2019-03-16,8.573932276595745,5.404930736170213,2.681780985106383,
2019-03-17,7.13687129787234,4.146974425531915,1.800117425531915,
2019-03-18,13.482968336170211,4.793256646808511,3.255737623404256,
2019-03-19,24.138728,12.636716133333334,6.420035282608695,
2019-03-20,19.13232817021277,13.190045446808512,7.781533914893617,
2019-03-21,14.888451042553193,9.335590829787234,6.334337212765957,
2019-03-22,15.15086459574468,13.973475595744684,7.179202369565218,
2019-03-23,11.44505844680851,4.773940723404255,3.875421255319149,
2019-03-24,9.592617978723403,4.805016042553191,2.794849914893617,
2019-03-25,17.444181829787233,8.138480024390244,4.117559738095238,
2019-03-26,18.757995444444443,6.272548177777777,3.9791059347826088,
