Date,Hour,temp_dry,humidity,wind_speed,Pressure,Visibility,Wind_dir
2025-05-06,0,6.916666666666667,77.66666666666667,5.5,1015.1333333333333,38333.333333333336,247
2025-05-06,1,6.833333333333333,82.16666666666667,6.366666666666667,1014.5500000000001,34166.666666666664,251
2025-05-06,2,7.216666666666666,84.33333333333333,4.866666666666666,1014.2166666666667,34166.666666666664,240
2025-05-06,3,7.583333333333333,85.5,4.1,1014.0666666666666,30833.333333333332,247
2025-05-06,4,8.433333333333334,85.66666666666667,4.183333333333333,1014.0,34166.666666666664,247
2025-05-06,5,9.716666666666667,82.16666666666667,4.016666666666667,1013.9333333333334,31666.666666666668,257
2025-05-06,6,11.283333333333333,72.5,5.3,1014.1666666666666,33833.333333333336,288
2025-05-06,7,12.416666666666666,65.66666666666667,4.433333333333333,1014.3333333333334,46666.666666666664,305
2025-05-06,8,13.283333333333333,61.166666666666664,4.516666666666667,1014.4499999999999,51666.666666666664,300
2025-05-06,9,13.333333333333334,66.33333333333333,6.616666666666667,1015.0333333333333,40000.0,2
2025-05-06,10,14.083333333333334,50.333333333333336,7.533333333333334,1015.5500000000001,52500.0,351
2025-05-06,11,14.283333333333333,35.5,7.949999999999999,1015.9833333333332,60000.0,352
2025-05-06,12,14.116666666666667,41.833333333333336,7.699999999999999,1016.3666666666667,60833.333333333336,352
2025-05-06,13,14.049999999999999,43.5,7.7,1016.4499999999999,60833.333333333336,351
2025-05-06,14,14.066666666666668,46.666666666666664,8.233333333333333,1016.6333333333333,58333.333333333336,350
2025-05-06,15,13.666666666666666,47.333333333333336,8.133333333333333,1016.9499999999999,55000.0,356
2025-05-06,16,13.083333333333334,50.333333333333336,8.033333333333333,1017.3000000000001,63333.333333333336,356
2025-05-06,17,12.299999999999999,53.333333333333336,8.033333333333333,1017.7166666666667,56666.666666666664,353
2025-05-06,18,11.533333333333333,54.666666666666664,8.216666666666667,1018.1833333333334,55833.333333333336,351
2025-05-06,19,11.049999999999999,61.0,7.966666666666666,1018.75,50833.333333333336,350
2025-05-06,20,9.933333333333334,72.66666666666667,6.433333333333334,1019.2166666666667,45833.333333333336,6
2025-05-06,21,8.766666666666667,77.66666666666667,6.783333333333334,1020.0166666666668,43333.333333333336,113
2025-05-06,22,8.516666666666667,69.5,5.416666666666667,1020.6666666666666,65833.33333333333,116
2025-05-06,23,7.883333333333333,73.0,3.6,1020.9833333333332,73333.33333333333,117
2025-05-07,0,7.733333333333333,74.16666666666667,3.4333333333333336,1021.2333333333332,75000.0,111
2025-05-07,1,7.466666666666666,76.0,3.1,1021.4833333333332,71666.66666666667,108
2025-05-07,2,7.016666666666667,79.33333333333333,2.516666666666667,1021.5500000000001,66666.66666666667,125
2025-05-07,3,6.466666666666666,82.0,1.5999999999999999,1021.6999999999999,70833.33333333333,133
2025-05-07,4,7.683333333333334,79.33333333333333,1.5999999999999999,1022.0166666666668,67500.0,108
2025-05-07,5,9.016666666666667,77.0,2.066666666666667,1022.4833333333332,66666.66666666667,78
2025-05-07,6,9.65,73.0,2.1666666666666665,1022.9,64166.666666666664,82
2025-05-07,7,10.566666666666666,66.66666666666667,1.5999999999999999,1023.2000000000002,65000.0,116
2025-05-07,8,11.216666666666667,61.166666666666664,1.6166666666666665,1023.3166666666666,65000.0,95
2025-05-07,9,12.049999999999999,54.0,1.0,1023.3833333333333,69166.66666666667,151
2025-05-07,10,12.549999999999999,57.5,2.316666666666667,1023.3333333333334,60833.333333333336,138
2025-05-07,11,13.083333333333334,56.166666666666664,2.5,1023.1666666666666,64166.666666666664,169
2025-05-07,12,13.35,53.666666666666664,3.35,1022.8833333333333,65833.33333333333,188
