Date,Hour,temp_dry,Wind_dir,Humidity,Wind_speed,Pressure,Visibility
2020-01-01,0,1.866666666666667,261.5,91.33333333333333,3.516666666666667,1029.25,3350.0
2020-01-01,1,1.4333333333333333,251.16666666666666,93.33333333333333,3.6,1029.0833333333333,10500.0
2020-01-01,2,2.0833333333333335,253.0,92.16666666666667,3.35,1029.1499999999999,18333.333333333332
2020-01-01,3,2.283333333333333,259.6666666666667,92.16666666666667,3.4333333333333336,1028.9666666666667,23833.333333333332
2020-01-01,4,2.716666666666667,264.8333333333333,90.33333333333333,3.516666666666666,1028.7833333333333,30333.333333333332
2020-01-01,5,4.066666666666666,267.3333333333333,85.0,4.033333333333333,1028.9666666666667,40000.0
2020-01-01,6,4.983333333333333,282.3333333333333,80.33333333333333,6.116666666666667,1028.9166666666667,50000.0
2020-01-01,7,4.916666666666667,270.5,80.83333333333333,5.866666666666667,1028.8166666666666,55000.0
2020-01-01,8,5.033333333333333,266.1666666666667,79.33333333333333,6.116666666666667,1028.7666666666667,54166.666666666664
2020-01-01,9,5.066666666666666,273.0,79.5,6.616666666666667,1028.55,53333.333333333336
2020-01-01,10,5.316666666666667,268.5,79.83333333333333,6.1000000000000005,1028.5,50833.333333333336
2020-01-01,11,5.483333333333333,269.1666666666667,78.83333333333333,7.383333333333334,1027.9833333333333,48333.333333333336
2020-01-01,12,5.483333333333333,269.1666666666667,77.16666666666667,6.616666666666667,1027.3833333333334,49166.666666666664
2020-01-01,13,5.3999999999999995,275.3333333333333,78.83333333333333,6.116666666666667,1027.1666666666667,47500.0
2020-01-01,14,5.183333333333334,266.3333333333333,80.0,4.95,1026.8833333333334,50000.0
2020-01-01,15,5.0,256.5,81.5,6.116666666666667,1026.9,49166.666666666664
2020-01-01,16,4.7,250.33333333333334,84.0,6.016666666666667,1026.8333333333333,43333.333333333336
2020-01-01,17,4.3500000000000005,246.33333333333334,84.66666666666667,5.95,1026.6666666666667,41666.666666666664
2020-01-01,18,3.966666666666667,258.8333333333333,85.66666666666667,5.583333333333333,1026.7666666666667,38333.333333333336
2020-01-01,19,3.3333333333333335,261.8333333333333,84.66666666666667,4.6,1027.0833333333333,37500.0
2020-01-01,20,2.783333333333333,259.6666666666667,84.83333333333333,4.266666666666667,1026.6166666666668,30333.333333333332
2020-01-01,21,1.7333333333333334,254.0,88.83333333333333,4.183333333333333,1026.0166666666667,20666.666666666668
2020-01-01,22,1.5,247.16666666666666,90.5,3.266666666666667,1025.5333333333333,19166.666666666668
2020-01-01,23,1.5333333333333332,248.83333333333334,90.5,5.033333333333333,1025.2,17833.333333333332
2020-01-02,0,1.3666666666666665,249.5,89.83333333333333,5.3999999999999995,1024.55,19500.0
2020-01-02,1,1.4333333333333333,264.1666666666667,90.33333333333333,4.35,1024.3333333333333,19666.666666666668
2020-01-02,2,1.3,262.0,89.83333333333333,4.433333333333333,1024.1,18166.666666666668
2020-01-02,3,1.4166666666666667,253.66666666666666,91.0,4.516666666666667,1023.4333333333334,15333.333333333334
2020-01-02,4,1.3,245.33333333333334,91.83333333333333,6.016666666666667,1022.85,13666.666666666666
2020-01-02,5,1.4000000000000001,249.0,91.66666666666667,5.6499999999999995,1022.6500000000001,12166.666666666666
2020-01-02,6,1.6500000000000001,247.0,91.66666666666667,5.683333333333334,1022.5333333333333,9500.0
2020-01-02,7,1.9000000000000001,241.16666666666666,91.16666666666667,5.383333333333333,1022.6999999999999,7500.0
2020-01-02,8,2.3833333333333333,238.5,92.0,6.616666666666667,1022.5666666666666,6666.666666666667
2020-01-02,9,2.4,236.33333333333334,91.83333333333333,7.033333333333334,1022.4833333333332,6666.666666666667
2020-01-02,10,2.3333333333333335,239.5,91.66666666666667,7.116666666666667,1022.0,7000.0
2020-01-02,11,2.1166666666666667,243.66666666666666,90.0,7.283333333333334,1021.1999999999999,9333.333333333334
2020-01-02,12,2.1999999999999997,242.0,89.0,6.283333333333334,1020.5166666666668,9833.333333333334
2020-01-02,13,2.283333333333333,241.66666666666666,88.33333333333333,5.483333333333333,1019.9499999999999,11000.0
2020-01-02,14,2.0,239.66666666666666,88.66666666666667,5.583333333333333,1019.4666666666667,11500.0
2020-01-02,15,1.9166666666666667,242.0,88.16666666666667,5.05,1019.0166666666668,12333.333333333334
2020-01-02,16,1.95,239.33333333333334,87.5,5.583333333333333,1018.75,13500.0
2020-01-02,17,2.0500000000000003,237.5,88.16666666666667,5.933333333333334,1018.3166666666666,15333.333333333334
2020-01-02,18,2.4833333333333334,236.16666666666666,89.66666666666667,6.283333333333334,1017.9666666666667,21000.0
2020-01-02,19,2.4833333333333334,234.83333333333334,92.33333333333333,7.949999999999999,1017.5166666666668,19833.333333333332
2020-01-02,20,2.0833333333333335,233.0,95.83333333333333,8.85,1017.0166666666668,9500.0
2020-01-02,21,1.6333333333333335,226.66666666666666,97.33333333333333,8.483333333333333,1016.1833333333334,5483.333333333333
2020-01-02,22,2.033333333333333,222.83333333333334,96.33333333333333,7.633333333333334,1015.6,13666.666666666666
2020-01-02,23,2.983333333333333,228.5,93.83333333333333,8.483333333333333,1014.85,22333.333333333332
2020-01-03,0,3.533333333333333,234.16666666666666,93.16666666666667,9.266666666666667,1013.8666666666667,19333.333333333332
2020-01-03,1,3.9499999999999997,225.5,93.66666666666667,7.883333333333333,1012.8833333333333,19166.666666666668
2020-01-03,2,4.3500000000000005,211.66666666666666,92.66666666666667,7.45,1011.9833333333332,19333.333333333332
2020-01-03,3,4.7,211.66666666666666,90.83333333333333,7.283333333333334,1011.0500000000001,22000.0
