DatoMaerke,NO2 ppb
2019-02-13,13.18400719148936
2019-02-14,17.37514291304348
2019-02-15,24.108430590909094
2019-02-16,24.827624347826085
2019-02-17,18.815538659574468
2019-02-18,24.7018774893617
2019-02-19,20.034204043478262
2019-02-20,17.31964925531915
2019-02-21,18.085298638297875
2019-02-22,19.099840543478262
2019-02-23,16.187049957446806
2019-02-24,18.07587489361702
2019-02-25,19.413623787234044
2019-02-26,24.598115782608694
2019-02-27,26.868101276595745
2019-02-28,27.39883
2019-03-01,33.54919288888889
2019-03-02,17.633390666666667
2019-03-03,11.752436765957446
2019-03-04,15.438483808510638
2019-03-05,18.571578711111112
2019-03-06,18.142232106382977
2019-03-07,17.00536355319149
2019-03-08,11.206867195652174
2019-03-09,7.843629851063829
2019-03-10,9.875511595744682
2019-03-11,25.774617787234043
2019-03-12,18.549917782608695
2019-03-13,13.939528914893618
2019-03-14,17.000208361702125
2019-03-15,15.46787495744681
2019-03-16,8.573932276595745
2019-03-17,7.13687129787234
2019-03-18,13.482968336170213
2019-03-19,24.138728
2019-03-20,19.132328170212766
2019-03-21,14.888451042553191
2019-03-22,15.15086459574468
2019-03-23,11.44505844680851
2019-03-24,9.592617978723405
2019-03-25,17.444181829787233
2019-03-26,18.757995444444443
2019-03-27,18.05653625531915
2019-03-28,18.562112319148934
2019-03-29,17.089706531914896
2019-03-30,15.182524106382978
2019-03-31,10.337925361702128
2019-04-01,24.09090723404255
2019-04-02,16.86323779545455
2019-04-03,22.584504680851065
2019-04-04,24.403579319148935
2019-04-05,25.372203489361706
2019-04-06,26.134258085106385
2019-04-07,27.14386885106383
2019-04-08,15.574119787234041
2019-04-09,13.85980790909091
2019-04-10,19.341151808510638
2019-04-11,19.6514955106383
2019-04-12,25.76066155319149
2019-04-13,17.729414000000002
2019-04-14,13.257976586956522
2019-04-15,21.92300219148936
2019-04-16,18.618790795454547
2019-04-17,26.04291329787234
2019-04-18,19.483587531914893
2019-04-19,24.25609489361702
2019-04-20,36.83839531914894
2019-04-21,28.908133260869565
2019-04-22,13.998220255319149
2019-04-23,16.384877200000002
2019-04-24,19.29511444680851
2019-04-25,22.536146276595744
2019-04-26,32.10855234042553
2019-04-27,20.223872170212765
2019-04-28,12.472734911111111
2019-04-29,16.779697
2019-04-30,28.25395448888889
2019-05-01,11.503601468085106
2019-05-02,10.24309874468085
2019-05-03,16.18585904255319
2019-05-04,14.170978893617022
2019-05-05,12.861319934782609
2019-05-06,14.46268370212766
2019-05-07,14.568151244444445
2019-05-08,21.98535608695652
2019-05-09,19.851968638297873
2019-05-10,21.52624510638298
2019-05-11,12.10451655319149
2019-05-12,8.621148652173913
2019-05-13,14.328247893617021
2019-05-14,20.852892804347825
2019-05-15,20.417482531914892
2019-05-16,19.82605336170213
2019-05-17,16.700989617021275
2019-05-18,18.314365510638297
2019-05-19,15.497180638297872
2019-05-20,18.068541659574468
2019-05-21,22.66314913636364
2019-05-22,19.004373872340423
2019-05-23,16.33714634042553
2019-05-24,16.76012178723404
2019-05-25,9.222035021276596
2019-05-26,10.780996021276597
2019-05-27,12.519835510638298
2019-05-28,14.771868295454546
2019-05-29,15.346160382978724
2019-05-30,10.538215489361702
2019-05-31,20.72275955319149
2019-06-01,11.527850234042551
2019-06-02,11.485310042553191
2019-06-03,19.53694385106383
2019-06-04,21.170566863636363
2019-06-05,22.947104510638294
2019-06-06,24.206267239130433
2019-06-07,23.996649282608697
2019-06-08,12.355215106382978
2019-06-09,11.234967276595745
2019-06-10,14.927673361702126
2019-06-11,21.714268630434784
2019-06-12,20.027383574468086
2019-06-13,16.376645382978722
2019-06-14,23.05953993478261
2019-06-15,23.90824229787234
2019-06-16,12.310424234042552
2019-06-17,16.789796808510637
2019-06-18,16.954959782608693
2019-06-19,22.928226170212767
2019-06-20,20.4095766
2019-06-21,14.112618444444443
2019-06-22,12.509021936170212
2019-06-23,16.99075895744681
2019-06-24,20.97710555319149
2019-06-25,22.812423733333333
2019-06-26,23.370116255319147
2019-06-27,12.01196110638298
2019-06-28,21.11028797826087
2019-06-29,12.089145148936172
2019-06-30,12.120456723404256
2019-07-01,9.429491914893617
2019-07-02,7.054328088888889
2019-07-03,8.654610765957447
2019-07-04,8.537377191489362
2019-07-05,10.860737173913042
2019-07-06,8.350051042553192
2019-07-07,6.641550446808511
2019-07-08,10.687130829787234
2019-07-09,9.678221341463415
2019-07-10,12.488552829787235
2019-07-11,18.919125425531913
2019-07-12,21.565682608695653
2019-07-13,19.91381246808511
2019-07-14,8.215134085106383
2019-07-15,10.894550234042553
2019-07-16,11.220059222222222
2019-07-17,16.774559063829788
2019-07-18,17.80673544680851
2019-07-19,15.970709022727272
2019-07-20,13.956541195652175
2019-07-21,7.2834541702127655
2019-07-22,11.913227510638299
2019-07-23,14.301476399999999
2019-07-24,22.787469978723404
2019-07-25,14.110527872340425
2019-07-26,19.444487765957447
2019-07-27,12.967171565217393
2019-07-28,13.971099127659574
2019-07-29,25.667606617021274
2019-07-30,13.828782652173913
2019-07-31,18.987478340425533
2019-08-01,21.504595425531917
2019-08-02,21.426205936170213
2019-08-03,13.708660680851064
2019-08-04,14.487150851063829
2019-08-05,15.469504659574469
2019-08-06,18.582078409090908
2019-08-07,16.173695914893617
2019-08-08,19.085481212765956
2019-08-09,16.738521875
2019-08-10,10.016392787234043
2019-08-11,11.153266777777777
2019-08-12,15.456944191489361
2019-08-13,20.628472652173915
2019-08-14,18.876660127659576
2019-08-15,15.739332510638299
2019-08-16,18.374403106382978
2019-08-17,11.521024744680851
2019-08-18,13.146933282608694
2019-08-19,16.242390319148935
2019-08-20,20.270063666666665
2019-08-21,20.603467127659574
2019-08-22,19.635523489361702
2019-08-23,25.284115744680854
2019-08-24,19.858613680851064
2019-08-25,21.321701739130436
2019-08-26,24.625513872340424
2019-08-27,25.46058795744681
2019-08-28,25.939428288888887
2019-08-29,23.44085717021277
2019-08-30,19.310311936170212
2019-08-31,26.29380063829787
2019-09-01,13.923549152173912
2019-09-02,14.692193
2019-09-03,16.895092326086957
2019-09-04,18.99035144680851
2019-09-05,15.751060744680851
2019-09-06,18.269565659574468
2019-09-07,13.825890617021278
2019-09-08,21.583733666666667
2019-09-09,18.492892468085106
2019-09-10,20.32362360869565
2019-09-11,13.40353514893617
2019-09-12,15.494651127659575
2019-09-13,12.404896063829788
2019-09-14,9.594316531914894
2019-09-15,5.860360791489361
2019-09-16,10.173100229787234
2019-09-17,12.729336113636363
2019-09-18,22.023777319148937
2019-09-19,24.682992255319153
2019-09-20,17.410041063829787
2019-09-21,18.758935
2019-09-22,21.480599468085106
2019-09-23,14.192254787234043
2019-09-24,20.98163106666667
2019-09-25,20.904431914893618
2019-09-26,20.396473468085105
2019-09-27,21.074027680851064
2019-09-28,12.341341659574468
2019-09-29,10.666155063829788
2019-09-30,14.024880978723404
2019-10-01,23.6001395
2019-10-02,23.974164318181817
2019-10-03,13.306369382978723
2019-10-04,20.741947787234043
2019-10-05,13.355619425531915
2019-10-06,14.68154955319149
2019-10-07,26.11617191489362
2019-10-08,18.811709953488375
2019-10-09,19.82432780851064
2019-10-10,20.036663170212766
2019-10-11,16.31032080851064
2019-10-12,13.786743702127659
2019-10-13,13.271131276595744
2019-10-14,12.515921957446809
2019-10-15,18.104195636363638
2019-10-16,18.589199390243905
2019-10-17,20.317268531914895
2019-10-18,13.981249782608694
2019-10-19,10.56698914893617
2019-10-20,16.547104170212766
2019-10-21,19.79420989361702
2019-10-22,17.43066995652174
2019-10-23,21.32805585106383
2019-10-24,15.704547446808512
2019-10-25,17.740105391304347
2019-10-26,9.727001425531915
2019-10-27,7.712550234042554
2019-10-28,23.134239936170214
2019-10-29,24.649420382978725
2019-10-30,29.190933377777778
2019-10-31,26.30342289361702
2019-11-01,20.584261155555556
2019-11-02,15.47870414893617
2019-11-03,20.342845106382978
2019-11-04,15.435470148936169
2019-11-05,16.612197177777777
2019-11-06,22.87663970212766
2019-11-07,23.72236708510638
2019-11-08,25.094330108695655
2019-11-09,16.574704319148935
2019-11-10,15.497529723404256
2019-11-11,14.207856340425533
2019-11-12,12.588853
2019-11-13,16.670942
2019-11-14,22.877565999999998
2019-11-15,13.531560851063832
2019-11-16,11.608569829787236
2019-11-17,15.164116782608694
2019-11-18,13.06106343478261
2019-11-19,13.149146739130435
2019-11-20,22.19525797826087
2019-11-21,17.283174914893618
2019-11-22,15.410034468085106
2019-11-23,9.515355
2019-11-24,8.008250340425532
2019-11-25,14.331822
2019-11-26,16.198697863636365
2019-11-27,17.67317944680851
2019-11-28,17.13439993617021
2019-11-29,18.415783085106384
2019-11-30,26.16055680851064
2019-12-01,19.848035382978722
2019-12-02,25.301756085106383
2019-12-03,29.2712438
2019-12-04,20.47050695744681
2019-12-05,21.265533
2019-12-06,17.176245319148936
2019-12-07,13.550740744680851
2019-12-08,11.621894319148936
2019-12-09,15.205319659574469
2019-12-10,24.834195355555554
2019-12-11,18.771413170212767
2019-12-12,20.079695521739133
2019-12-13,16.198910872340424
2019-12-14,12.318270382978723
2019-12-15,7.600920595744681
2019-12-16,19.679433468085104
2019-12-17,21.5346004
2019-12-18,20.084275617021277
2019-12-19,23.032124276595745
2019-12-20,19.32902404255319
2019-12-21,21.127761914893618
2019-12-22,14.038618829787232
2019-12-23,13.176756955555556
2019-12-24,12.910684217391305
2019-12-25,13.572413425531915
2019-12-26,9.521682340425532
2019-12-27,10.052635170212767
2019-12-28,13.319287106382978
2019-12-29,12.863270021276596
2019-12-30,15.50666989361702
2019-12-31,8.152711688888889
2020-01-01,8.154051872340425
2020-01-02,13.704792510638299
2020-01-03,14.821735127659574
2020-01-04,8.231163170212765
2020-01-05,15.035567191489362
2020-01-06,22.67746414893617
2020-01-07,19.212696911111113
2020-01-08,20.12078436170213
2020-01-09,22.96749110638298
2020-01-10,24.85323585106383
2020-01-11,11.701958595744681
2020-01-12,12.631593702127658
2020-01-13,22.416995
2020-01-14,14.960156021739131
2020-01-15,15.231216638297871
2020-01-16,20.32927659574468
2020-01-17,16.82597841304348
2020-01-18,13.059157063829788
2020-01-19,15.914256340425533
2020-01-20,19.65337814893617
2020-01-21,9.279336574468084
2020-01-22,21.562578170212767
2020-01-23,21.90722670212766
2020-01-24,15.273573444444443
2020-01-25,14.160500404255318
2020-01-26,13.610230340425533
2020-01-27,16.7180715106383
2020-01-28,19.103479829787236
2020-01-29,19.972748
2020-01-30,20.516894468085106
2020-01-31,16.720066282608695
2020-02-01,11.573852212765956
2020-02-02,6.898808170212766
2020-02-03,20.76418963829787
2020-02-04,13.047634042553192
2020-02-05,20.69588405882353
2020-02-06,18.55555004347826
2020-02-07,16.2035934893617
2020-02-08,9.777452680851065
2020-02-09,8.31932544680851
2020-02-10,10.184260765957447
2020-02-11,11.3677835
2020-02-12,11.290999282608697
2020-02-13,17.925837222222224
2020-02-14,22.352611217391303
2020-02-15,10.72196085106383
2020-02-16,8.193946319148937
2020-02-17,11.322843772727273
2020-02-18,13.551337978723403
2020-02-19,19.428862765957447
2020-02-20,13.863062808510637
2020-02-21,10.911627297872341
2020-02-22,6.173474297872341
2020-02-23,7.8455512
2020-02-24,16.64542704255319
2020-02-25,11.929935804347826
2020-02-26,19.29544574468085
2020-02-27,25.904289565217393
2020-02-28,22.818925744680854
2020-02-29,10.455357804347827
2020-03-01,9.407937829787233
2020-03-02,22.34406036170213
2020-03-03,23.713538127659575
2020-03-04,19.24949823404255
2020-03-05,20.279749487804878
2020-03-06,17.89410093617021
2020-03-07,15.314148934782608
2020-03-08,9.249387617021277
2020-03-09,21.129165702127658
2020-03-10,13.654871468085107
2020-03-11,10.647919066666667
2020-03-12,9.05435614893617
2020-03-13,11.702539787234041
2020-03-14,11.53594708695652
2020-03-15,6.379411510638297
2020-03-16,16.896908063829787
2020-03-17,13.995178574468087
2020-03-18,12.789776319148936
2020-03-19,12.230544914893617
2020-03-20,8.35031085106383
2020-03-21,4.9560163260869565
2020-03-22,6.780030808510639
2020-03-23,9.094709638297871
2020-03-24,10.31866070212766
2020-03-25,11.959659617021277
2020-03-26,18.688001425531915
2020-03-27,17.92774885106383
2020-03-28,10.80434195652174
2020-03-29,4.456011404255319
2020-03-30,10.313505042553192
2020-03-31,11.525224574468085
2020-04-01,7.824414021276596
2020-04-02,7.655464510638297
2020-04-03,6.028755531914894
2020-04-04,8.830158391304348
2020-04-05,10.504026765957446
2020-04-06,13.023829255319148
2020-04-07,13.329869063829786
2020-04-08,17.638295489361703
2020-04-09,6.526282659574467
2020-04-10,8.11848297826087
2020-04-11,8.733928586956521
2020-04-12,6.21348359574468
2020-04-13,3.9538308510638296
2020-04-14,8.662953617021277
2020-04-15,5.798965127659574
2020-04-16,8.826428234042554
2020-04-17,13.680974808510637
2020-04-18,8.174686260869565
2020-04-19,10.80635940425532
2020-04-20,16.837686
2020-04-21,16.707912021276595
2020-04-22,20.761173574468085
2020-04-23,25.203575765957446
2020-04-24,12.707592468085107
2020-04-25,6.725020739130435
2020-04-26,6.860540361702128
2020-04-27,15.171730191489361
2020-04-28,10.812140085106384
2020-04-29,11.992132021276596
2020-04-30,15.664162829787234
2020-05-01,17.710104869565217
2020-05-02,11.300146340425533
2020-05-03,5.87573285106383
2020-05-04,11.461164340425531
2020-05-05,9.486102042553192
2020-05-06,9.837665425531915
2020-05-07,12.472039574468086
2020-05-08,7.805149847826088
2020-05-09,12.268522510638297
2020-05-10,8.374749297872341
2020-05-11,6.595723595744681
2020-05-12,10.222494255319148
2020-05-13,12.151481574468086
2020-05-14,10.608280808510639
2020-05-15,8.315897695652174
2020-05-16,3.7769972765957442
2020-05-17,3.355696425531915
2020-05-18,12.083375914893617
2020-05-19,10.34377225531915
2020-05-20,17.589098829787233
2020-05-21,10.279735042553192
2020-05-22,8.502657130434782
2020-05-23,7.163436276595745
2020-05-24,5.900413617021276
2020-05-25,11.278128127659576
2020-05-26,16.088949468085104
2020-05-27,14.30696659574468
2020-05-28,15.224617212765958
2020-05-29,16.93207591304348
2020-05-30,13.490756382978724
2020-05-31,9.528476723404255
2020-06-01,11.540374276595745
2020-06-02,15.29961095744681
2020-06-03,11.056507212765958
2020-06-04,12.077187319148935
2020-06-05,7.9425893260869564
2020-06-06,7.851359063829787
2020-06-07,9.299335063829789
2020-06-08,19.210566680851063
2020-06-09,17.35778114893617
2020-06-10,13.394457148936171
2020-06-11,13.830940531914894
2020-06-12,16.334580673913045
2020-06-13,8.531581297872341
2020-06-14,9.040305340425533
2020-06-15,16.716099063829787
2020-06-16,16.6732175106383
2020-06-17,14.77180510638298
2020-06-18,17.93308829787234
2020-06-19,18.11608565217391
2020-06-20,9.339553787234042
2020-06-21,7.833007914893616
2020-06-22,12.649088723404255
2020-06-23,12.496484739130436
2020-06-24,19.425974489361703
2020-06-25,23.6629055106383
2020-06-26,18.367561595744682
2020-06-27,15.163126468085107
2020-06-28,10.237725782608695
2020-06-29,10.81438489361702
2020-06-30,9.59335729787234
2020-07-01,11.184573744680852
2020-07-02,10.857163425531915
2020-07-03,11.87850029787234
2020-07-04,8.422345787234043
2020-07-05,5.013450217391304
2020-07-06,6.388159638297872
2020-07-07,8.854313551063829
2020-07-08,8.172303765957446
2020-07-09,11.825398659574468
2020-07-10,22.07229204255319
2020-07-11,4.725833914893617
2020-07-12,4.345738326086956
2020-07-13,9.883587063829788
2020-07-14,14.411117808510639
2020-07-15,13.091440216216217
2020-07-16,10.699570195652173
2020-07-17,15.636522869565216
2020-07-18,12.221458978723405
2020-07-19,10.785713
2020-07-20,8.6583395
2020-07-21,6.493488896551724
2020-07-22,7.516628574468085
2020-07-23,9.213201276595745
2020-07-24,9.887124212765958
