DatoMaerke,NO2 ppb
2020-08-20,17.068365425531915
2020-08-21,21.134002195652172
2020-08-22,6.9081746170212766
2020-08-23,4.10230685106383
2020-08-24,7.151556468085106
2020-08-25,7.047183510638297
2020-08-26,12.25092985106383
2020-08-27,11.353401702127659
2020-08-28,15.039314521739131
2020-08-29,15.886796127659574
2020-08-30,10.892678723404256
2020-08-31,8.702362382978723
2020-09-01,12.918721063829787
2020-09-02,9.22990614893617
2020-09-03,8.741529340425531
2020-09-04,7.612837434782608
2020-09-05,4.7560618723404255
2020-09-06,4.384440829787234
2020-09-07,6.348665425531915
2020-09-08,5.880959276595744
2020-09-09,6.490863659574468
2020-09-10,5.865405089361702
2020-09-11,15.220952086956522
2020-09-12,6.72500244680851
2020-09-13,4.950198276595744
2020-09-14,14.798080063829788
2020-09-15,27.38514574468085
2020-09-16,8.155652936170211
2020-09-17,8.195885723404256
2020-09-18,11.19252245652174
2020-09-19,11.556231
2020-09-20,13.109953340425532
2020-09-21,16.75540459574468
2020-09-22,26.446139829787235
2020-09-23,24.818036170212764
2020-09-24,15.652652127659575
2020-09-25,17.615703
2020-09-26,8.50890329787234
2020-09-27,7.109652574468084
2020-09-28,13.291155404255319
2020-09-29,18.669815
2020-09-30,18.612197595744682
2020-10-01,9.485743829787234
2020-10-02,8.580373
2020-10-03,4.050220276595745
2020-10-04,11.304916021276595
2020-10-05,15.622058787234042
2020-10-06,13.580420936170214
2020-10-07,12.349367553191488
2020-10-08,10.86737570212766
2020-10-09,9.767215326086957
2020-10-10,8.708832468085108
2020-10-11,12.664975829787235
2020-10-12,17.35468591489362
2020-10-13,18.14744370212766
2020-10-14,5.820214214893618
2020-10-15,9.385304027659574
2020-10-16,11.977951586956522
2020-10-17,7.698485851063831
2020-10-18,5.883099908510638
2020-10-19,15.795687021276596
2020-10-20,11.899877425531914
2020-10-21,13.818131765957446
2020-10-22,7.090625659574468
2020-10-23,11.480535847826086
2020-10-24,9.34199204255319
2020-10-25,7.993226361702128
2020-10-26,15.444159638297872
2020-10-27,12.940709723404256
2020-10-28,11.347082510638296
2020-10-29,14.001202212765957
2020-10-30,16.212021282608696
2020-10-31,12.700113319148937
2020-11-01,6.939347872340426
2020-11-02,7.818311085106383
2020-11-03,9.920240361702128
2020-11-04,6.7788150638297875
2020-11-05,5.7172042127659575
2020-11-06,7.765810476086956
2020-11-07,13.465269829787234
2020-11-08,12.81605340425532
2020-11-09,13.471168299999999
2020-11-10,11.516319723404255
2020-11-11,10.996841021276596
2020-11-12,13.135988978723404
2020-11-13,17.899489586956523
2020-11-14,14.041455872340427
2020-11-15,9.179832787234043
2020-11-16,11.160373510638298
2020-11-17,9.979426165957447
2020-11-18,9.807648634146341
2020-11-19,5.106720191489361
2020-11-20,10.885112123913045
2020-11-21,7.092009787234042
2020-11-22,3.6220529148936174
2020-11-23,6.725380893617021
2020-11-24,10.308772744680851
2020-11-25,14.607715021276595
2020-11-26,10.16313085106383
2020-11-27,18.080670130434783
2020-11-28,10.620018659574468
2020-11-29,5.7955390638297875
2020-11-30,15.584517191489361
2020-12-01,16.839387063829786
2020-12-02,14.95158414893617
2020-12-03,11.759889106382978
2020-12-04,12.762724304347827
2020-12-05,10.468522319148937
2020-12-06,9.776928765957447
2020-12-07,10.377809446808511
2020-12-08,13.733546531914893
2020-12-09,11.538515042553191
2020-12-10,15.426140170212767
2020-12-11,12.245550717391305
2020-12-12,11.152157234042553
2020-12-13,10.324046042553192
2020-12-14,10.133617148936171
2020-12-15,13.34475385106383
2020-12-16,17.281163489361703
2020-12-17,11.474650638297872
2020-12-18,15.49725997826087
2020-12-19,10.029060638297873
2020-12-20,10.310201234042554
2020-12-21,12.585723723404254
2020-12-22,8.426621319148936
2020-12-23,18.087515489361703
2020-12-24,9.37617055319149
2020-12-25,6.36822397826087
2020-12-26,7.799580659574468
2020-12-27,3.1965803404255317
2020-12-28,7.821409319148937
2020-12-29,11.206600914893617
2020-12-30,9.575152255319148
2020-12-31,8.760385234042554
2021-01-01,9.430320608695652
2021-01-02,10.401994425531914
2021-01-03,3.9678388723404256
2021-01-04,6.371903757446808
2021-01-05,5.928015408510639
2021-01-06,6.9504069021739125
2021-01-07,8.84659295744681
2021-01-08,9.934637847826087
2021-01-09,7.4014687021276595
2021-01-10,6.964518468085106
2021-01-11,9.14701610638298
2021-01-12,11.992464525531915
2021-01-13,7.88449166
2021-01-14,9.905038026315788
2021-01-15,11.253376282608695
2021-01-16,9.238069891304347
2021-01-17,14.433014617021277
2021-01-18,13.017508574468085
2021-01-19,13.92361152
2021-01-20,14.479638054054055
2021-01-21,9.19674244680851
2021-01-22,6.736952179487179
2021-01-23,13.132929787234042
2021-01-24,16.118371085106382
2021-01-25,16.33482125531915
2021-01-26,9.022048765957447
2021-01-27,15.668765553191488
2021-01-28,7.006972531914893
2021-01-29,14.122813043478262
2021-01-30,8.202607170212765
2021-01-31,7.982803085106384
2021-02-01,17.212241021276597
2021-02-02,14.015737638297873
2021-02-03,8.441782
2021-02-04,12.866190829787234
2021-02-05,12.07555356521739
2021-02-06,6.302857425531915
2021-02-07,4.369356446808511
2021-02-08,7.470792021276596
2021-02-09,7.6434791595744676
2021-02-10,10.953215638297873
2021-02-11,13.889999191489363
2021-02-12,14.833464239130434
2021-02-13,10.954109042553192
2021-02-14,13.355289659574469
2021-02-15,14.093970638297872
2021-02-16,17.44149995744681
2021-02-17,17.533906468085107
2021-02-18,13.236178936170212
2021-02-19,13.494682
2021-02-20,14.005792425531915
2021-02-21,19.62367652173913
2021-02-22,24.350684680851064
2021-02-23,20.636588936170213
2021-02-24,14.531603234042555
2021-02-25,12.049404914893618
2021-02-26,4.827369510638298
2021-02-27,7.580922829787233
2021-02-28,5.186252934782608
2021-03-01,12.077739510638299
2021-03-02,9.56389419148936
2021-03-03,17.09566576595745
2021-03-04,10.733412468085106
2021-03-05,9.101262468085107
2021-03-06,6.138238468085106
2021-03-07,4.3689219565217385
2021-03-08,19.80501165957447
2021-03-09,20.643869638297872
2021-03-10,18.33094959574468
2021-03-11,8.851068808510638
2021-03-12,6.6110675957446805
2021-03-13,8.726353702127659
2021-03-14,4.373433804347826
2021-03-15,13.736696234042553
2021-03-16,15.627173446808511
2021-03-17,10.0210834
2021-03-18,15.491745142857145
2021-03-19,9.54506385106383
2021-03-20,5.9890864782608695
2021-03-21,3.2344122617021274
2021-03-22,7.705642404255319
2021-03-23,6.792920127659574
2021-03-24,9.932290638297872
2021-03-25,11.754026744680852
2021-03-26,15.05787574468085
2021-03-27,8.233724695652173
2021-03-28,6.622657361702128
2021-03-29,7.436978255319149
2021-03-30,7.578397127659574
2021-03-31,16.595930978723402
2021-04-01,8.190373829787234
2021-04-02,4.92351585106383
2021-04-03,4.778706404255319
2021-04-04,4.613903891304347
2021-04-05,2.1545464468085105
2021-04-06,6.018783957446808
2021-04-07,5.085270170212766
2021-04-08,4.8130475319148935
2021-04-09,6.636292255319149
2021-04-10,6.208469808510639
2021-04-11,10.955771499999999
2021-04-12,5.329494404255319
2021-04-13,8.964381744680852
2021-04-14,12.30642244680851
2021-04-15,13.706735765957447
2021-04-16,10.893524808510639
2021-04-17,12.619058234042553
2021-04-18,13.101954413043478
2021-04-19,17.311767319148935
2021-04-20,18.479353085106382
2021-04-21,6.104337553191489
2021-04-22,6.336232446808511
2021-04-23,8.935582510638298
2021-04-24,7.321931361702128
2021-04-25,6.953452934782609
2021-04-26,13.992450702127659
2021-04-27,17.271717042553192
2021-04-28,18.51984480851064
2021-04-29,12.82916459574468
2021-04-30,10.47832225531915
2021-05-01,10.152720276595746
2021-05-02,10.97671158695652
2021-05-03,13.094945914893616
2021-05-04,13.08952270212766
2021-05-05,13.849122913043479
2021-05-06,5.242664489361703
2021-05-07,6.685191063829787
2021-05-08,6.044899744680851
2021-05-09,9.784371086956522
2021-05-10,13.294512361702127
2021-05-11,7.644927361702127
2021-05-12,6.631673680851065
2021-05-13,6.419063595744681
2021-05-14,15.986726680851065
2021-05-15,7.861375829787234
2021-05-16,10.337711826086956
2021-05-17,14.500192936170212
2021-05-18,7.06513975
2021-05-19,4.4963740833333325
2021-05-20,5.2553185744680855
2021-05-21,11.357559743589743
2021-05-22,7.076256130434783
2021-05-23,3.849567008510639
2021-05-24,7.050505617021276
2021-05-25,16.64228919148936
2021-05-26,13.221611595744681
2021-05-27,14.288155914893617
2021-05-28,5.241551914893617
2021-05-29,5.851377404255319
2021-05-30,11.599810851063829
2021-05-31,7.910112531914893
2021-06-01,9.578686333333334
2021-06-02,10.089554468085106
2021-06-03,11.009424510638297
2021-06-04,18.034486085106384
2021-06-05,12.629229723404256
2021-06-06,13.257068217391305
2021-06-07,11.455598723404256
2021-06-08,5.578997936170213
2021-06-09,5.120344431818181
2021-06-10,9.568175382978724
2021-06-11,8.718749760869565
2021-06-12,1.745612021276596
2021-06-13,1.859460136170213
2021-06-14,7.357670239130435
2021-06-15,4.394553808510638
2021-06-16,12.465093680851064
2021-06-17,14.54302529787234
2021-06-18,21.236806130434783
2021-06-19,9.780433127659574
2021-06-20,10.103211340425531
2021-06-21,7.913738276595745
2021-06-22,5.132491106382979
2021-06-23,6.139975936170213
2021-06-24,11.187083212765957
2021-06-25,5.669488739130435
2021-06-26,6.097351893617021
2021-06-27,5.663819574468085
2021-06-28,11.249633382978722
2021-06-29,17.900104304347828
2021-06-30,12.481838978723404
2021-07-01,6.777781
2021-07-02,13.857398510638298
2021-07-03,7.499904765957447
2021-07-04,9.171512673913044
2021-07-05,11.629079042553192
2021-07-06,11.353710595744682
2021-07-07,10.38836414893617
2021-07-08,11.246635191489363
2021-07-09,9.417555978723405
2021-07-10,4.1417375595744685
2021-07-11,6.550696543478261
2021-07-12,8.894983617021277
2021-07-13,11.572122255319147
2021-07-14,14.898994978723403
2021-07-15,12.547278468085105
2021-07-16,8.904577217391305
2021-07-17,2.798270170212766
2021-07-18,1.0458315063829788
2021-07-19,3.5450189063829787
2021-07-20,2.6930406170212766
2021-07-21,4.38050079574468
2021-07-22,8.077048468085106
2021-07-23,8.546200326086957
2021-07-24,6.835903446808511
2021-07-25,3.4007637446808507
2021-07-26,12.178522510638297
2021-07-27,11.72559478723404
2021-07-28,10.319650021276596
2021-07-29,4.5035985957446805
2021-07-30,3.926090086956522
2021-07-31,6.11159755319149
2021-08-01,3.330889723404255
2021-08-02,3.8701420851063832
2021-08-03,6.359045723404256
2021-08-04,6.815749382978723
2021-08-05,13.662287319148938
2021-08-06,10.737112260869566
2021-08-07,9.587093510638297
2021-08-08,6.152310234042554
2021-08-09,11.066803872340424
2021-08-10,12.669722212765958
2021-08-11,5.622439170212766
2021-08-12,13.145011152173913
2021-08-13,12.231729282608695
2021-08-14,4.969822638297872
2021-08-15,4.57048814893617
2021-08-16,9.445333617021276
2021-08-17,5.8175435
2021-08-18,4.083540085106383
2021-08-19,4.222080765957447
2021-08-20,5.49701370212766
2021-08-21,8.335651957446808
2021-08-22,14.290718
2021-08-23,16.197049936170213
2021-08-24,16.539275658536585
2021-08-25,5.2064333617021274
2021-08-26,4.849256106382979
2021-08-27,9.292102510638298
2021-08-28,4.271791765957447
2021-08-29,5.952918239130434
2021-08-30,8.937842957446808
2021-08-31,8.286916212765957
2021-09-01,9.146705063829787
2021-09-02,14.086991446808511
2021-09-03,5.895412382978724
2021-09-04,8.087316978723404
2021-09-05,9.902813021739131
2021-09-06,16.321009340425533
2021-09-07,11.931070914893615
2021-09-08,16.427815914893618
2021-09-09,22.728751851063826
2021-09-10,23.438118468085108
2021-09-11,9.057164021276597
2021-09-12,5.084499804347826
2021-09-13,6.798006361702128
2021-09-14,14.860827659574467
2021-09-15,13.60436252173913
2021-09-16,10.290557531914894
2021-09-17,6.885753829787234
2021-09-18,4.920309127659574
2021-09-19,5.790575097560976
2021-09-20,
2021-09-21,13.237035035714285
2021-09-22,9.998199127659575
2021-09-23,5.236204780851064
2021-09-24,4.386230623404256
2021-09-25,5.9945780638297865
2021-09-26,13.492716787234043
2021-09-27,10.762186170212766
2021-09-28,10.411518913043478
2021-09-29,17.746547869565216
2021-09-30,8.221896829787234
2021-10-01,8.64187540425532
2021-10-02,10.38997274468085
2021-10-03,5.69155414893617
2021-10-04,12.59220955319149
2021-10-05,15.19459997826087
2021-10-06,14.486527638297872
2021-10-07,21.059744617021277
2021-10-08,18.379713510638297
2021-10-09,12.775568234042552
2021-10-10,13.102300617021276
2021-10-11,6.350962212765958
2021-10-12,7.8293421934782605
2021-10-13,11.966361999999998
2021-10-14,7.522903234042554
2021-10-15,5.494220808510638
2021-10-16,4.407118780851064
2021-10-17,5.240952914893617
2021-10-18,16.86222134042553
2021-10-19,12.519994422222224
2021-10-20,6.037948585365854
2021-10-21,7.925709574468085
2021-10-22,3.1538831212765954
2021-10-23,6.268399457446809
2021-10-24,9.181485891304348
2021-10-25,16.126620212765957
2021-10-26,10.967312765957447
2021-10-27,7.927953
2021-10-28,13.651529540540542
2021-10-29,14.431775468085107
2021-10-30,13.376448234042554
2021-10-31,8.886260695652174
2021-11-01,14.258152531914893
2021-11-02,19.43676214893617
2021-11-03,20.51360968085106
2021-11-04,10.590193808510637
2021-11-05,4.49654575106383
2021-11-06,5.627919893617021
2021-11-07,5.005805217391305
2021-11-08,9.87193995744681
2021-11-09,9.976439209302326
2021-11-10,12.074188148936171
2021-11-11,10.880932574468085
2021-11-12,14.06860589361702
2021-11-13,10.070182234042553
2021-11-14,4.484980352941176
2021-11-15,18.673417605263158
2021-11-16,15.652352957446807
2021-11-17,11.277242021739129
2021-11-18,8.522919961702128
2021-11-19,3.2087815063829788
2021-11-20,2.8627983617021275
2021-11-21,4.971416836170213
2021-11-22,13.761558744680851
2021-11-23,8.792137139130434
2021-11-24,7.493439146808511
2021-11-25,9.29568980851064
2021-11-26,16.09809595744681
2021-11-27,7.0103530851063836
2021-11-28,6.510092127659575
2021-11-29,13.584253529787235
2021-11-30,11.064881282608695
2021-12-01,13.667624680851064
2021-12-02,8.943178112765958
2021-12-03,14.355056042553192
2021-12-04,7.680595234042554
2021-12-05,3.6107942319148933
2021-12-06,11.398120348936171
2021-12-07,11.250500869565219
2021-12-08,7.710648234042553
2021-12-09,14.822884765957445
2021-12-10,16.276321297872343
2021-12-11,13.337968787234043
2021-12-12,11.362092042553192
2021-12-13,16.365629723404258
2021-12-14,13.683819239130434
2021-12-15,7.140085042553192
2021-12-16,4.837757389361702
2021-12-17,5.663445914893617
2021-12-18,3.529580925531915
2021-12-19,3.0218644
2021-12-20,15.285416170212766
2021-12-21,18.460409234042555
2021-12-22,16.135141404255318
2021-12-23,16.43520174468085
2021-12-24,6.752077085106383
2021-12-25,10.703990063829787
2021-12-26,12.515156543478259
2021-12-27,10.987779042553191
2021-12-28,10.671599957446809
2021-12-29,16.421588361702128
2021-12-30,11.082081914893617
2021-12-31,5.1315019361702126
2022-01-01,7.662123025531915
2022-01-02,6.567595565217391
2022-01-03,6.096151493617022
2022-01-04,12.9490264
2022-01-05,6.876482319148936
2022-01-06,12.53381270851064
2022-01-07,12.937991872340424
2022-01-08,8.13060529787234
2022-01-09,7.26088895652174
2022-01-10,14.805451659574468
2022-01-11,11.810449255319147
2022-01-12,7.1291315
2022-01-13,
2022-01-14,
2022-01-15,
2022-01-16,
2022-01-17,
2022-01-18,14.017266342857143
2022-01-19,7.529588904255319
2022-01-20,3.640659141914894
2022-01-21,5.524817291489362
2022-01-22,12.74629759574468
2022-01-23,4.160304385106383
2022-01-24,5.895591814893617
2022-01-25,6.060606
2022-01-26,5.116737553191489
2022-01-27,3.559661659574468
2022-01-28,6.707174282978723
2022-01-29,3.1870650576595745
2022-01-30,1.5571323182978722
2022-01-31,19.746204021276597
2022-02-01,
2022-02-02,
2022-02-03,
2022-02-04,
2022-02-05,
2022-02-06,
2022-02-07,
2022-02-08,
2022-02-09,
2022-02-10,
2022-02-11,
2022-02-12,
2022-02-13,
2022-02-14,
2022-02-15,
2022-02-16,
2022-02-17,
2022-02-18,
2022-02-19,
2022-02-20,
2022-02-21,
2022-02-22,
2022-02-23,
2022-02-24,
2022-02-25,
2022-02-26,
2022-02-27,
2022-02-28,
2022-03-01,
2022-03-02,
2022-03-03,
2022-03-04,
2022-03-05,
2022-03-06,
2022-03-07,
2022-03-08,
2022-03-09,
2022-03-10,
2022-03-11,
2022-03-12,
2022-03-13,
2022-03-14,
2022-03-15,
2022-03-16,
2022-03-17,
2022-03-18,
2022-03-19,
2022-03-20,
2022-03-21,
2022-03-22,
2022-03-23,
2022-03-24,
2022-03-25,
2022-03-26,
2022-03-27,
2022-03-28,
2022-03-29,
2022-03-30,
2022-03-31,
2022-04-01,
2022-04-02,
2022-04-03,
2022-04-04,
2022-04-05,
2022-04-06,
2022-04-07,
2022-04-08,
2022-04-09,
2022-04-10,
2022-04-11,
2022-04-12,
2022-04-13,
2022-04-14,
2022-04-15,
2022-04-16,
2022-04-17,
2022-04-18,
2022-04-19,
2022-04-20,
2022-04-21,
2022-04-22,
2022-04-23,
2022-04-24,
2022-04-25,
2022-04-26,
2022-04-27,
2022-04-28,
2022-04-29,
2022-04-30,
2022-05-01,
2022-05-02,
2022-05-03,
2022-05-04,
2022-05-05,
2022-05-06,
2022-05-07,
2022-05-08,
2022-05-09,
2022-05-10,
2022-05-11,
2022-05-12,
2022-05-13,
2022-05-14,
2022-05-15,
2022-05-16,
2022-05-17,
2022-05-18,
2022-05-19,
2022-05-20,
2022-05-21,
2022-05-22,
2022-05-23,
2022-05-24,
2022-05-25,
2022-05-26,
2022-05-27,
2022-05-28,
2022-05-29,
2022-05-30,
2022-05-31,
2022-06-01,
2022-06-02,
2022-06-03,
2022-06-04,
2022-06-05,
2022-06-06,
2022-06-07,
2022-06-08,
2022-06-09,
2022-06-10,
2022-06-11,
2022-06-12,
2022-06-13,
2022-06-14,
2022-06-15,
2022-06-16,
2022-06-17,
2022-06-18,
2022-06-19,
2022-06-20,
2022-06-21,
2022-06-22,
2022-06-23,
2022-06-24,
2022-06-25,
2022-06-26,
2022-06-27,
2022-06-28,
2022-06-29,
2022-06-30,
2022-07-01,
2022-07-02,
2022-07-03,
2022-07-04,
2022-07-05,
2022-07-06,
2022-07-07,
2022-07-08,
2022-07-09,
2022-07-10,
2022-07-11,
2022-07-12,
2022-07-13,
2022-07-14,
2022-07-15,
2022-07-16,
2022-07-17,
2022-07-18,
2022-07-19,
2022-07-20,
2022-07-21,
2022-07-22,
2022-07-23,
2022-07-24,
2022-07-25,
2022-07-26,
2022-07-27,
2022-07-28,
2022-07-29,
2022-07-30,
2022-07-31,
2022-08-01,
2022-08-02,
2022-08-03,
2022-08-04,
2022-08-05,
2022-08-06,
2022-08-07,
2022-08-08,
2022-08-09,
2022-08-10,
2022-08-11,
2022-08-12,
2022-08-13,
2022-08-14,
2022-08-15,
2022-08-16,
2022-08-17,
2022-08-18,
2022-08-19,
2022-08-20,
2022-08-21,
2022-08-22,
2022-08-23,
2022-08-24,
2022-08-25,
2022-08-26,
2022-08-27,
2022-08-28,
2022-08-29,
2022-08-30,
2022-08-31,
2022-09-01,
2022-09-02,
2022-09-03,
2022-09-04,
2022-09-05,
2022-09-06,
2022-09-07,
2022-09-08,
2022-09-09,
2022-09-10,
2022-09-11,
2022-09-12,
2022-09-13,
2022-09-14,
2022-09-15,
2022-09-16,
2022-09-17,
2022-09-18,
2022-09-19,
2022-09-20,
2022-09-21,
2022-09-22,
2022-09-23,
2022-09-24,
2022-09-25,
2022-09-26,
2022-09-27,
2022-09-28,
2022-09-29,
2022-09-30,
2022-10-01,
2022-10-02,
2022-10-03,
2022-10-04,
2022-10-05,
2022-10-06,
2022-10-07,
2022-10-08,
2022-10-09,
2022-10-10,
2022-10-11,
2022-10-12,
2022-10-13,
2022-10-14,
2022-10-15,
2022-10-16,
2022-10-17,
2022-10-18,
2022-10-19,
2022-10-20,
2022-10-21,
2022-10-22,
2022-10-23,
2022-10-24,
2022-10-25,
2022-10-26,
2022-10-27,
2022-10-28,
2022-10-29,
2022-10-30,
2022-10-31,
2022-11-01,
2022-11-02,
2022-11-03,
2022-11-04,
2022-11-05,
2022-11-06,
2022-11-07,
2022-11-08,
2022-11-09,
2022-11-10,
2022-11-11,
2022-11-12,
2022-11-13,
2022-11-14,
2022-11-15,
2022-11-16,
2022-11-17,
2022-11-18,
2022-11-19,
2022-11-20,
2022-11-21,
2022-11-22,
2022-11-23,
2022-11-24,
2022-11-25,
2022-11-26,
2022-11-27,
2022-11-28,
2022-11-29,
2022-11-30,
2022-12-01,
2022-12-02,
2022-12-03,
2022-12-04,
2022-12-05,
2022-12-06,
2022-12-07,
2022-12-08,
2022-12-09,
2022-12-10,
2022-12-11,
2022-12-12,
2022-12-13,
2022-12-14,
2022-12-15,
2022-12-16,
2022-12-17,
2022-12-18,
2022-12-19,
2022-12-20,11.165531957446808
2022-12-21,10.302765914893618
2022-12-22,11.272340382978722
2022-12-23,6.050434804347826
2022-12-24,8.63063829787234
2022-12-25,5.898723404255319
2022-12-26,6.645319106382979
2022-12-27,5.361914872340425
2022-12-28,6.893829829787234
2022-12-29,5.621702085106382
2022-12-30,6.049782630434783
2022-12-31,7.626382978723404
2023-01-01,4.772875170212766
2023-01-02,8.185620511627906
2023-01-03,8.292924425531915
2023-01-04,6.997018106382979
2023-01-05,6.108968093617022
2023-01-06,7.451398408695652
2023-01-07,7.878709000000001
2023-01-08,8.15262814893617
2023-01-09,12.492149851063829
2023-01-10,9.724376977777778
2023-01-11,10.271713638297872
2023-01-12,8.599013914893618
2023-01-13,8.202429043478261
2023-01-14,4.175687859574468
2023-01-15,2.8087273276595743
2023-01-16,0.7933322625
2023-01-17,
2023-01-18,
2023-01-19,
2023-01-20,
2023-01-21,
2023-01-22,
2023-01-23,
2023-01-24,
2023-01-25,
2023-01-26,10.007333857142857
2023-01-27,18.644102319565217
2023-01-28,10.153129765957447
2023-01-29,3.656529936170213
2023-01-30,2.6999768276595746
2023-01-31,7.307595291489362
2023-02-01,4.6279946382978725
2023-02-02,8.029544287234042
2023-02-03,5.24756804347826
2023-02-04,8.825084085106383
2023-02-05,7.902968723404255
2023-02-06,13.927299702127659
2023-02-07,12.51958304255319
2023-02-08,13.154305510638297
2023-02-09,12.486043644444445
2023-02-10,5.759648543478261
2023-02-11,3.1576410000000004
2023-02-12,2.9979723404255316
2023-02-13,3.272532106382979
2023-02-14,8.686473297872341
2023-02-15,12.00213825531915
2023-02-16,14.76477944680851
2023-02-17,7.540097413043478
2023-02-18,2.6141333489361704
2023-02-19,3.2331974893617024
2023-02-20,3.0344914680851067
2023-02-21,5.711056076595744
2023-02-22,9.525667021276595
2023-02-23,10.457971957446809
2023-02-24,6.862382304347825
2023-02-25,3.079139304255319
2023-02-26,4.169824944680851
2023-02-27,16.355027489361703
2023-02-28,16.358577489361704
2023-03-01,16.934658765957447
2023-03-02,19.590508085106382
2023-03-03,9.630033804347827
2023-03-04,4.050130829787234
2023-03-05,5.671595893617021
2023-03-06,16.150073127659574
2023-03-07,5.542816989361702
2023-03-08,15.943157260465115
2023-03-09,18.585877510638298
2023-03-10,11.731802673913043
2023-03-11,3.3758776808510635
2023-03-12,4.041116565957447
2023-03-13,6.434631829787235
2023-03-14,4.649387765957447
2023-03-15,6.332942702127659
2023-03-16,10.771099063829787
2023-03-17,10.29782895652174
2023-03-18,15.90459540425532
2023-03-19,13.618604361702127
2023-03-20,8.274763489361701
2023-03-21,14.669840127659574
2023-03-22,11.470206531914894
2023-03-23,9.688842893617021
2023-03-24,6.110814391304348
2023-03-25,6.497886106382978
2023-03-26,2.325579319148936
2023-03-27,7.655917836170214
2023-03-28,6.538968723404255
2023-03-29,11.829928276595744
2023-03-30,15.36078178723404
2023-03-31,10.812532108695653
2023-04-01,4.39039034893617
2023-04-02,5.730241682978724
2023-04-03,10.803722872340424
2023-04-04,9.327245553191489
2023-04-05,9.961975510638299
2023-04-06,5.903928638297872
2023-04-07,6.879053239130434
2023-04-08,7.65603559574468
2023-04-09,9.860918276595745
2023-04-10,5.7824469361702135
2023-04-11,12.440381404255321
2023-04-12,10.893006361702128
2023-04-13,10.064913063829787
2023-04-14,13.58676647826087
2023-04-15,6.348977893617021
2023-04-16,6.9326925957446806
2023-04-17,13.312007957446808
2023-04-18,11.842326978723404
2023-04-19,7.1602072127659575
2023-04-20,7.223057991489362
2023-04-21,16.588301173913045
2023-04-22,9.553351936170213
2023-04-23,8.095043936170212
2023-04-24,10.992299404255318
2023-04-25,5.312345042553192
2023-04-26,2.322483374468085
2023-04-27,3.8411683617021275
2023-04-28,11.684538760869566
2023-04-29,3.835685765957447
2023-04-30,3.424012117021277
2023-05-01,9.725095978723404
2023-05-02,4.0910797042553195
2023-05-03,5.012961638297872
2023-05-04,14.925273574468084
2023-05-05,3.342816233333333
2023-05-06,3.565174
2023-05-07,6.658019382978724
2023-05-08,10.601623170212767
2023-05-09,7.724591377777777
2023-05-10,10.614529893617021
2023-05-11,14.318240957446807
2023-05-12,12.76318941860465
2023-05-13,8.75138674468085
2023-05-14,9.33788104347826
2023-05-15,12.657072744680852
2023-05-16,4.7975666170212765
2023-05-17,2.489190429787234
2023-05-18,5.934147957446808
2023-05-19,12.840739106382978
2023-05-20,7.848795510638298
2023-05-21,7.54395397826087
2023-05-22,10.19583770212766
2023-05-23,10.754158978723405
2023-05-24,9.760853319148936
2023-05-25,2.9355130425531915
2023-05-26,2.792584480851064
2023-05-27,5.878581425531914
2023-05-28,2.5884042391304347
2023-05-29,2.2541855744680848
2023-05-30,9.412952765957446
2023-05-31,5.155201319148936
2023-06-01,2.590083172340426
2023-06-02,5.431968723404255
2023-06-03,7.158347425531915
2023-06-04,6.15171252173913
2023-06-05,12.434607787234041
2023-06-06,16.091869978723405
2023-06-07,15.457226944444447
2023-06-08,12.218687054054053
2023-06-09,8.30288385106383
2023-06-10,4.194958955319149
2023-06-11,3.232926082608696
2023-06-12,8.075977851063831
2023-06-13,10.793373127659574
2023-06-14,12.896680617021277
2023-06-15,12.394068382978723
2023-06-16,14.011165021276597
2023-06-17,10.874270489361702
2023-06-18,3.2494381956521736
2023-06-19,13.959750847826088
2023-06-20,14.669492127659575
2023-06-21,7.015391585365854
2023-06-22,7.515833829787234
2023-06-23,4.376318431818182
2023-06-24,2.382138604255319
2023-06-25,8.413864638297872
2023-06-26,9.903413993617022
2023-06-27,1.9219914755555556
2023-06-28,1.2821766416666667
2023-06-29,12.384062378378378
2023-06-30,3.297382446808511
2023-07-01,7.0765611702127655
2023-07-02,1.9918736152173913
2023-07-03,3.120445870212766
2023-07-04,3.580364936170213
2023-07-05,7.815668276595745
2023-07-06,3.6970986872340426
2023-07-07,7.1338578297872335
2023-07-08,10.964437957446808
2023-07-09,10.842861586956522
2023-07-10,14.886712893617021
2023-07-11,7.732459893617021
2023-07-12,7.274021957446808
2023-07-13,5.459692255319149
2023-07-14,5.8112273617021275
2023-07-15,6.886595042553191
2023-07-16,2.8401177608695654
2023-07-17,5.174508957446808
2023-07-18,2.802323127659575
2023-07-19,3.030616191489362
2023-07-20,2.9497859042553194
2023-07-21,3.557870572340425
2023-07-22,3.202992353191489
2023-07-23,5.521523673913043
2023-07-24,5.135633234042554
2023-07-25,2.5155441340425533
2023-07-26,3.57051385106383
2023-07-27,6.268190425531915
2023-07-28,15.201683765957448
2023-07-29,8.609037574468086
2023-07-30,4.337425891304348
2023-07-31,7.03276070212766
2023-08-01,10.753353936170214
2023-08-02,6.860073744680851
2023-08-03,8.935429808510637
2023-08-04,4.402529893617021
2023-08-05,5.530951319148936
2023-08-06,5.54564617826087
2023-08-07,1.7877177042553192
2023-08-08,2.4181054361702126
2023-08-09,4.909779236170213
2023-08-10,4.3584631487179495
2023-08-11,10.421996319148937
2023-08-12,12.55421485106383
